"","binned_hours","airtemp","rainfal","humidity","hour","workingHour","workday","date","weekDay"
"289","2018-01-16 20",26.55,0,78.5916666666667,20,0,0,2018-01-16,"Tuesday"
"290","2018-01-16 21",25.9083333333333,0,82.2083333333333,21,0,0,2018-01-16,"Tuesday"
"291","2018-01-16 22",25.4916666666667,0,82.9583333333333,22,0,0,2018-01-16,"Tuesday"
"292","2018-01-16 23",25.1916666666667,0,83.825,23,0,0,2018-01-16,"Tuesday"
"293","2018-01-17 00",24.975,0,85.2,0,0,0,2018-01-17,"Wednesday"
"294","2018-01-17 01",24.8666666666667,0,85.7583333333333,1,0,0,2018-01-17,"Wednesday"
"295","2018-01-17 02",24.75,0,86.4166666666667,2,0,0,2018-01-17,"Wednesday"
"296","2018-01-17 03",24.5833333333333,0,87.225,3,0,0,2018-01-17,"Wednesday"
"297","2018-01-17 04",24.55,0,87.8166666666667,4,0,0,2018-01-17,"Wednesday"
"298","2018-01-17 05",24.725,0,88.25,5,0,0,2018-01-17,"Wednesday"
"299","2018-01-17 06",24.8416666666667,0,88.4166666666667,6,0,0,2018-01-17,"Wednesday"
"300","2018-01-17 07",25,0,87.9583333333333,7,0,0,2018-01-17,"Wednesday"
"301","2018-01-17 08",25.425,0,86.45,8,0,0,2018-01-17,"Wednesday"
"302","2018-01-17 09",26.15,0,82.875,9,0,1,2018-01-17,"Wednesday"
"303","2018-01-17 10",27.3166666666667,0,76.3666666666667,10,0,1,2018-01-17,"Wednesday"
"304","2018-01-17 11",28.2916666666667,0,70.4916666666667,11,0,1,2018-01-17,"Wednesday"
"305","2018-01-17 12",29.675,0,63.9333333333333,12,0,1,2018-01-17,"Wednesday"
"306","2018-01-17 13",30.325,0,60.45,13,0,1,2018-01-17,"Wednesday"
"307","2018-01-17 14",31.2666666666667,0,56.375,14,0,1,2018-01-17,"Wednesday"
"308","2018-01-17 15",31,0,57.3583333333333,15,0,1,2018-01-17,"Wednesday"
"309","2018-01-17 16",30.475,0,60.2833333333333,16,0,1,2018-01-17,"Wednesday"
"310","2018-01-17 17",28.8416666666667,0,67.4666666666667,17,0,1,2018-01-17,"Wednesday"
"311","2018-01-17 18",28.55,0,67.4,18,0,0,2018-01-17,"Wednesday"
"312","2018-01-17 19",27.9833333333333,0,67.9833333333333,19,0,0,2018-01-17,"Wednesday"
"313","2018-01-17 20",27.3,0,71.1083333333333,20,0,0,2018-01-17,"Wednesday"
"314","2018-01-17 21",26.6166666666667,0,74.9666666666667,21,0,0,2018-01-17,"Wednesday"
"315","2018-01-17 22",26.2166666666667,0,76.7,22,0,0,2018-01-17,"Wednesday"
"316","2018-01-17 23",25.875,0,78.6666666666667,23,0,0,2018-01-17,"Wednesday"
"317","2018-01-18 00",25.5090909090909,0,83.5090909090909,0,0,0,2018-01-18,"Thursday"
"318","2018-01-18 01",25.2916666666667,0,85.8,1,0,0,2018-01-18,"Thursday"
"319","2018-01-18 02",24.9916666666667,0,87.475,2,0,0,2018-01-18,"Thursday"
"320","2018-01-18 03",24.7666666666667,0,88.5583333333333,3,0,0,2018-01-18,"Thursday"
"321","2018-01-18 04",24.8166666666667,0,87.35,4,0,0,2018-01-18,"Thursday"
"322","2018-01-18 05",24.7916666666667,0,87.15,5,0,0,2018-01-18,"Thursday"
"323","2018-01-18 06",24.6916666666667,0,88.15,6,0,0,2018-01-18,"Thursday"
"324","2018-01-18 07",24.7916666666667,0,87.15,7,0,0,2018-01-18,"Thursday"
"325","2018-01-18 08",25.6416666666667,0,83.5583333333333,8,0,0,2018-01-18,"Thursday"
"326","2018-01-18 09",26.7583333333333,0,78.3166666666667,9,0,1,2018-01-18,"Thursday"
"327","2018-01-18 10",27.6,0,72.7666666666667,10,0,1,2018-01-18,"Thursday"
"328","2018-01-18 11",29.0083333333333,0,65.025,11,0,1,2018-01-18,"Thursday"
"329","2018-01-18 12",29.575,0,63.125,12,0,1,2018-01-18,"Thursday"
"330","2018-01-18 13",30.6416666666667,0,57.9,13,0,1,2018-01-18,"Thursday"
"331","2018-01-18 14",30.6333333333333,0,58.025,14,0,1,2018-01-18,"Thursday"
"332","2018-01-18 15",30.425,0,58.6833333333333,15,0,1,2018-01-18,"Thursday"
"333","2018-01-18 16",30.0416666666667,0,60.25,16,0,1,2018-01-18,"Thursday"
"334","2018-01-18 17",29.5166666666667,0,61.1,17,0,1,2018-01-18,"Thursday"
"335","2018-01-18 18",28.6916666666667,0,64.2333333333333,18,0,0,2018-01-18,"Thursday"
"336","2018-01-18 19",28.2666666666667,0,65.3416666666667,19,0,0,2018-01-18,"Thursday"
"337","2018-01-18 20",27.5,0,65.3416666666667,20,0,0,2018-01-18,"Thursday"
"338","2018-01-18 21",26.55,0,72.6333333333333,21,0,0,2018-01-18,"Thursday"
"339","2018-01-18 22",26.1583333333333,0,74.875,22,0,0,2018-01-18,"Thursday"
"340","2018-01-18 23",25.775,0,78.4166666666667,23,0,0,2018-01-18,"Thursday"
"341","2018-01-19 00",25.4,0,80.9666666666667,0,0,0,2018-01-19,"Friday"
"342","2018-01-19 01",25.3,0,79.9833333333333,1,0,0,2018-01-19,"Friday"
"343","2018-01-19 02",24.9583333333333,0,80.775,2,0,0,2018-01-19,"Friday"
"344","2018-01-19 03",24.525,0,84.0416666666667,3,0,0,2018-01-19,"Friday"
"345","2018-01-19 04",24.5833333333333,0,84.45,4,0,0,2018-01-19,"Friday"
"346","2018-01-19 05",24.7083333333333,0,84.45,5,0,0,2018-01-19,"Friday"
"347","2018-01-19 06",24.5416666666667,0,85.775,6,0,0,2018-01-19,"Friday"
"348","2018-01-19 07",24.4083333333333,0,86.975,7,0,0,2018-01-19,"Friday"
"349","2018-01-19 08",24.9454545454545,0,84.6727272727273,8,0,0,2018-01-19,"Friday"
"350","2018-01-19 09",25.85,0,81.2083333333333,9,0,1,2018-01-19,"Friday"
"351","2018-01-19 10",27.675,0,72.5166666666667,10,0,1,2018-01-19,"Friday"
"352","2018-01-19 11",29.0583333333333,0,66.1833333333333,11,0,1,2018-01-19,"Friday"
"353","2018-01-19 12",29.4916666666667,0,65.05,12,0,1,2018-01-19,"Friday"
"354","2018-01-19 13",30.6333333333333,0,59.1166666666667,13,0,1,2018-01-19,"Friday"
"355","2018-01-19 14",31.1416666666667,0,56.025,14,0,1,2018-01-19,"Friday"
"356","2018-01-19 15",30.7583333333333,0,59.9166666666667,15,0,1,2018-01-19,"Friday"
"357","2018-01-19 16",27.0083333333333,1.95,82.8833333333333,16,0,1,2018-01-19,"Friday"
"358","2018-01-19 17",24.2666666666667,0.3,97.2666666666667,17,0,1,2018-01-19,"Friday"
"359","2018-01-19 18",24.8666666666667,0.05,94.4666666666667,18,0,0,2018-01-19,"Friday"
"360","2018-01-19 19",25.575,0,88.3666666666667,19,0,0,2018-01-19,"Friday"
"361","2018-01-19 20",26,0,86.14,20,0,0,2018-01-19,"Friday"
"362","2018-01-19 21",25.925,0,85.9416666666667,21,0,0,2018-01-19,"Friday"
"363","2018-01-19 22",25.8666666666667,0,86.35,22,0,0,2018-01-19,"Friday"
"364","2018-01-19 23",25.55,0,87.3166666666667,23,0,0,2018-01-19,"Friday"
"365","2018-01-20 00",25.3818181818182,0,87.8363636363636,0,1,0,2018-01-20,"Saturday"
"366","2018-01-20 01",25.275,0,88.3916666666667,1,1,0,2018-01-20,"Saturday"
"367","2018-01-20 02",24.975,0,89.825,2,1,0,2018-01-20,"Saturday"
"368","2018-01-20 03",24.7666666666667,0,91.0666666666667,3,1,0,2018-01-20,"Saturday"
"369","2018-01-20 04",24.7333333333333,0,91.0083333333333,4,1,0,2018-01-20,"Saturday"
"370","2018-01-20 05",24.825,0,90.1166666666667,5,1,0,2018-01-20,"Saturday"
"371","2018-01-20 06",24.55,0,91.5,6,1,0,2018-01-20,"Saturday"
"372","2018-01-20 07",24.5916666666667,0,91.4,7,1,0,2018-01-20,"Saturday"
"373","2018-01-20 08",25.0666666666667,0,89.05,8,1,0,2018-01-20,"Saturday"
"374","2018-01-20 09",25.775,0,85.8833333333333,9,1,1,2018-01-20,"Saturday"
"375","2018-01-20 10",27.2916666666667,0,78.9166666666667,10,1,1,2018-01-20,"Saturday"
"376","2018-01-20 11",28.6916666666667,0.0166666666666667,71.9583333333333,11,1,1,2018-01-20,"Saturday"
"377","2018-01-20 12",30.1416666666667,0,62.4916666666667,12,1,1,2018-01-20,"Saturday"
"378","2018-01-20 13",30.45,0,60.525,13,1,1,2018-01-20,"Saturday"
"379","2018-01-20 14",27.6,0.4,78.9,14,1,1,2018-01-20,"Saturday"
"380","2018-01-20 15",26.8666666666667,0.0333333333333333,80.175,15,1,1,2018-01-20,"Saturday"
"381","2018-01-20 16",28.4,0,76.5333333333333,16,1,1,2018-01-20,"Saturday"
"382","2018-01-20 17",27.875,0.266666666666667,77.7583333333333,17,1,1,2018-01-20,"Saturday"
"383","2018-01-20 18",24.2833333333333,1.06666666666667,96.9916666666667,18,1,0,2018-01-20,"Saturday"
"384","2018-01-20 19",24.5666666666667,0.0166666666666667,96.2916666666667,19,1,0,2018-01-20,"Saturday"
"385","2018-01-20 20",25,0,93.575,20,1,0,2018-01-20,"Saturday"
"386","2018-01-20 21",24.9916666666667,0,91.225,21,1,0,2018-01-20,"Saturday"
"387","2018-01-20 22",24.9416666666667,0,91.025,22,1,0,2018-01-20,"Saturday"
"388","2018-01-20 23",25.025,0,90.55,23,1,0,2018-01-20,"Saturday"
"389","2018-01-21 00",25.1090909090909,0,89.9363636363636,0,1,0,2018-01-21,"Sunday"
"390","2018-01-21 01",25.1666666666667,0,89.3333333333333,1,1,0,2018-01-21,"Sunday"
"391","2018-01-21 02",25.125,0,89.2083333333333,2,1,0,2018-01-21,"Sunday"
"392","2018-01-21 03",24.6916666666667,0,92.2166666666667,3,1,0,2018-01-21,"Sunday"
"393","2018-01-21 04",24.5833333333333,0,92.45,4,1,0,2018-01-21,"Sunday"
"394","2018-01-21 05",24.4333333333333,0,92.5416666666667,5,1,0,2018-01-21,"Sunday"
"395","2018-01-21 06",24.4916666666667,0,91.8,6,1,0,2018-01-21,"Sunday"
"396","2018-01-21 07",24.425,0,90.3916666666667,7,1,0,2018-01-21,"Sunday"
"397","2018-01-21 08",24.2916666666667,0,89.8583333333333,8,1,0,2018-01-21,"Sunday"
"398","2018-01-21 09",25.3833333333333,0,84.7833333333333,9,1,1,2018-01-21,"Sunday"
"399","2018-01-21 10",27.0333333333333,0,76.7083333333333,10,1,1,2018-01-21,"Sunday"
"400","2018-01-21 11",28.0833333333333,0,70.3416666666667,11,1,1,2018-01-21,"Sunday"
"401","2018-01-21 12",29.7,0,63.08,12,1,1,2018-01-21,"Sunday"
"402","2018-01-21 13",30.9416666666667,0,56.6666666666667,13,1,1,2018-01-21,"Sunday"
"403","2018-01-21 14",31.575,0,51.0833333333333,14,1,1,2018-01-21,"Sunday"
"404","2018-01-21 15",31.9416666666667,0,49.75,15,1,1,2018-01-21,"Sunday"
"405","2018-01-21 16",32.0916666666667,0,50.1916666666667,16,1,1,2018-01-21,"Sunday"
"406","2018-01-21 17",31.2333333333333,0,50.6166666666667,17,1,1,2018-01-21,"Sunday"
"407","2018-01-21 18",29.4666666666667,0,59.7833333333333,18,1,0,2018-01-21,"Sunday"
"408","2018-01-21 19",28.7,0,65.4166666666667,19,1,0,2018-01-21,"Sunday"
"409","2018-01-21 20",27.625,0,79.475,20,1,0,2018-01-21,"Sunday"
"410","2018-01-21 21",27.05,0,82.35,21,1,0,2018-01-21,"Sunday"
"411","2018-01-21 22",26.8833333333333,0,84.0333333333333,22,1,0,2018-01-21,"Sunday"
"412","2018-01-21 23",26.5916666666667,0,85.2916666666667,23,1,0,2018-01-21,"Sunday"
"413","2018-01-22 00",26.1909090909091,0,86.9727272727273,0,0,0,2018-01-22,"Monday"
"414","2018-01-22 01",25.85,0,87.6833333333333,1,0,0,2018-01-22,"Monday"
"415","2018-01-22 02",25.7083333333333,0,85.2833333333333,2,0,0,2018-01-22,"Monday"
"416","2018-01-22 03",25.5916666666667,0,85.35,3,0,0,2018-01-22,"Monday"
"417","2018-01-22 04",25.5,0,85.1083333333333,4,0,0,2018-01-22,"Monday"
"418","2018-01-22 05",25.3,0,84.4083333333333,5,0,0,2018-01-22,"Monday"
"419","2018-01-22 06",25.2666666666667,0,84.4833333333333,6,0,0,2018-01-22,"Monday"
"420","2018-01-22 07",25.425,0,83.6,7,0,0,2018-01-22,"Monday"
"421","2018-01-22 08",26.3333333333333,0,80.8333333333333,8,0,0,2018-01-22,"Monday"
"422","2018-01-22 09",26.575,0,80.4916666666667,9,0,1,2018-01-22,"Monday"
"423","2018-01-22 10",27.7333333333333,0,75.4333333333333,10,0,1,2018-01-22,"Monday"
"424","2018-01-22 11",29.375,0,66.3333333333333,11,0,1,2018-01-22,"Monday"
"425","2018-01-22 12",30.2166666666667,0,60.425,12,0,1,2018-01-22,"Monday"
"426","2018-01-22 13",30.4416666666667,0,58.6166666666667,13,0,1,2018-01-22,"Monday"
"427","2018-01-22 14",31,0,57.0083333333333,14,0,1,2018-01-22,"Monday"
"428","2018-01-22 15",30.2083333333333,0,62.125,15,0,1,2018-01-22,"Monday"
"429","2018-01-22 16",31.225,0,60.1583333333333,16,0,1,2018-01-22,"Monday"
"430","2018-01-22 17",30.5083333333333,0,62.8083333333333,17,0,1,2018-01-22,"Monday"
"431","2018-01-22 18",30.0833333333333,0,58.8666666666667,18,0,0,2018-01-22,"Monday"
"432","2018-01-22 19",28.3916666666667,0,73.75,19,0,0,2018-01-22,"Monday"
"433","2018-01-22 20",27.3416666666667,0,82.4,20,0,0,2018-01-22,"Monday"
"434","2018-01-22 21",27.125,0,82.65,21,0,0,2018-01-22,"Monday"
"435","2018-01-22 22",26.7916666666667,0,80.9416666666667,22,0,0,2018-01-22,"Monday"
"436","2018-01-22 23",26.6166666666667,0,81.2083333333333,23,0,0,2018-01-22,"Monday"
"437","2018-01-23 00",26.3454545454545,0,83.9636363636364,0,0,0,2018-01-23,"Tuesday"
"438","2018-01-23 01",26.0833333333333,0,84.9,1,0,0,2018-01-23,"Tuesday"
"439","2018-01-23 02",25.7166666666667,0,86.6666666666667,2,0,0,2018-01-23,"Tuesday"
"440","2018-01-23 03",25.4833333333333,0,88.1166666666667,3,0,0,2018-01-23,"Tuesday"
"441","2018-01-23 04",25.36,0,88.46,4,0,0,2018-01-23,"Tuesday"
"442","2018-01-23 05",25.3416666666667,0,87.7,5,0,0,2018-01-23,"Tuesday"
"443","2018-01-23 06",25.325,0,87.3666666666667,6,0,0,2018-01-23,"Tuesday"
"444","2018-01-23 07",25.225,0,87.8333333333333,7,0,0,2018-01-23,"Tuesday"
"445","2018-01-23 08",25.8416666666667,0,84.8,8,0,0,2018-01-23,"Tuesday"
"446","2018-01-23 09",27.2416666666667,0,77.65,9,0,1,2018-01-23,"Tuesday"
"447","2018-01-23 10",28.0833333333333,0,72.95,10,0,1,2018-01-23,"Tuesday"
"448","2018-01-23 11",28.9833333333333,0,69.95,11,0,1,2018-01-23,"Tuesday"
"449","2018-01-23 12",29.6583333333333,0,66.675,12,0,1,2018-01-23,"Tuesday"
"450","2018-01-23 13",29.7416666666667,0,64.4083333333333,13,0,1,2018-01-23,"Tuesday"
"451","2018-01-23 14",28.025,0.35,74.0333333333333,14,0,1,2018-01-23,"Tuesday"
"452","2018-01-23 15",25.375,0.3,90.05,15,0,1,2018-01-23,"Tuesday"
"453","2018-01-23 16",25.9583333333333,0,88.5166666666667,16,0,1,2018-01-23,"Tuesday"
"454","2018-01-23 17",27.0416666666667,0,83.7916666666667,17,0,1,2018-01-23,"Tuesday"
"455","2018-01-23 18",27,0,82.8083333333333,18,0,0,2018-01-23,"Tuesday"
"456","2018-01-23 19",26.75,0,83.6333333333333,19,0,0,2018-01-23,"Tuesday"
"457","2018-01-23 20",26.55,0,84.5,20,0,0,2018-01-23,"Tuesday"
"458","2018-01-23 21",26.3416666666667,0,83.3666666666667,21,0,0,2018-01-23,"Tuesday"
"459","2018-01-23 22",26.1583333333333,0,84.3666666666667,22,0,0,2018-01-23,"Tuesday"
"460","2018-01-23 23",26.0333333333333,0,82.5833333333333,23,0,0,2018-01-23,"Tuesday"
"461","2018-01-24 00",25.4,0,85.45,0,0,0,2018-01-24,"Wednesday"
"462","2018-01-24 01",25.2166666666667,0,86.775,1,0,0,2018-01-24,"Wednesday"
"463","2018-01-24 02",24.9666666666667,0,88.5916666666667,2,0,0,2018-01-24,"Wednesday"
"464","2018-01-24 03",25.0166666666667,0,87,3,0,0,2018-01-24,"Wednesday"
"465","2018-01-24 04",24.9166666666667,0,86.05,4,0,0,2018-01-24,"Wednesday"
"466","2018-01-24 05",24.875,0,86.5666666666667,5,0,0,2018-01-24,"Wednesday"
"467","2018-01-24 06",24.7666666666667,0,87.1416666666667,6,0,0,2018-01-24,"Wednesday"
"468","2018-01-24 07",24.9583333333333,0,86.1416666666667,7,0,0,2018-01-24,"Wednesday"
"469","2018-01-24 08",26.0666666666667,0,81.2416666666667,8,0,0,2018-01-24,"Wednesday"
"470","2018-01-24 09",27.4333333333333,0,74.3333333333333,9,0,1,2018-01-24,"Wednesday"
"471","2018-01-24 10",28.5083333333333,0,68.475,10,0,1,2018-01-24,"Wednesday"
"472","2018-01-24 11",29.0916666666667,0,66.1666666666667,11,0,1,2018-01-24,"Wednesday"
"473","2018-01-24 12",29.4666666666667,0,63.9083333333333,12,0,1,2018-01-24,"Wednesday"
"474","2018-01-24 13",29.9583333333333,0,61.625,13,0,1,2018-01-24,"Wednesday"
"475","2018-01-24 14",29.9,0,62.0166666666667,14,0,1,2018-01-24,"Wednesday"
"476","2018-01-24 15",29.6916666666667,0,67.5,15,0,1,2018-01-24,"Wednesday"
"477","2018-01-24 16",28.2583333333333,0.0166666666666667,74.8333333333333,16,0,1,2018-01-24,"Wednesday"
"478","2018-01-24 17",24.6,0.616666666666667,94.75,17,0,1,2018-01-24,"Wednesday"
"479","2018-01-24 18",24.45,0.05,93.15,18,0,0,2018-01-24,"Wednesday"
"480","2018-01-24 19",24.4083333333333,0.666666666666667,94.8666666666667,19,0,0,2018-01-24,"Wednesday"
"481","2018-01-24 20",24.425,0.342857142857143,95.425,20,0,0,2018-01-24,"Wednesday"
"482","2018-01-24 21",23.85,0.1,94.2,21,0,0,2018-01-24,"Wednesday"
"483","2018-01-24 22",23.55,0.283333333333333,95.625,22,0,0,2018-01-24,"Wednesday"
"484","2018-01-24 23",23.6333333333333,0,95.4416666666667,23,0,0,2018-01-24,"Wednesday"
"485","2018-01-25 00",23.6727272727273,0,95.7272727272727,0,0,0,2018-01-25,"Thursday"
"486","2018-01-25 01",23.875,0,94.8583333333333,1,0,0,2018-01-25,"Thursday"
"487","2018-01-25 02",24.25,0,91.5,2,0,0,2018-01-25,"Thursday"
"488","2018-01-25 03",24.0583333333333,0,94.1666666666667,3,0,0,2018-01-25,"Thursday"
"489","2018-01-25 04",24.0083333333333,0,94.625,4,0,0,2018-01-25,"Thursday"
"490","2018-01-25 05",24.0833333333333,0,94.6083333333333,5,0,0,2018-01-25,"Thursday"
"491","2018-01-25 06",24.225,0,93.9083333333333,6,0,0,2018-01-25,"Thursday"
"492","2018-01-25 07",24.3916666666667,0.0166666666666667,91.725,7,0,0,2018-01-25,"Thursday"
"493","2018-01-25 08",24.65,0,91.625,8,0,0,2018-01-25,"Thursday"
"494","2018-01-25 09",25.775,0,86.225,9,0,1,2018-01-25,"Thursday"
"495","2018-01-25 10",28.2916666666667,0,73.7833333333333,10,0,1,2018-01-25,"Thursday"
"496","2018-01-25 11",29.1416666666667,0.0166666666666667,68.2166666666667,11,0,1,2018-01-25,"Thursday"
"497","2018-01-25 12",29.6583333333333,0,62.4,12,0,1,2018-01-25,"Thursday"
"498","2018-01-25 13",29.7916666666667,0,64.25,13,0,1,2018-01-25,"Thursday"
"499","2018-01-25 14",28.5333333333333,0,72.7916666666667,14,0,1,2018-01-25,"Thursday"
"500","2018-01-25 15",28.025,0,74.3333333333333,15,0,1,2018-01-25,"Thursday"
"501","2018-01-25 16",28.2666666666667,0,71.4,16,0,1,2018-01-25,"Thursday"
"502","2018-01-25 17",28.2916666666667,0,70.8833333333333,17,0,1,2018-01-25,"Thursday"
"503","2018-01-25 18",26.675,0.0166666666666667,81.9083333333333,18,0,0,2018-01-25,"Thursday"
"504","2018-01-25 19",26.2083333333333,0,86.2083333333333,19,0,0,2018-01-25,"Thursday"
"505","2018-01-25 20",26.225,0,87.475,20,0,0,2018-01-25,"Thursday"
"506","2018-01-25 21",26.2166666666667,0,84.9583333333333,21,0,0,2018-01-25,"Thursday"
"507","2018-01-25 22",26.0166666666667,0,83.125,22,0,0,2018-01-25,"Thursday"
"508","2018-01-25 23",25.7416666666667,0,84.275,23,0,0,2018-01-25,"Thursday"
"509","2018-01-26 00",25.4818181818182,0,85.7090909090909,0,0,0,2018-01-26,"Friday"
"510","2018-01-26 01",25.2416666666667,0,87.4,1,0,0,2018-01-26,"Friday"
"511","2018-01-26 02",25.3166666666667,0,86.8916666666667,2,0,0,2018-01-26,"Friday"
"512","2018-01-26 03",25.0166666666667,0,88.6416666666667,3,0,0,2018-01-26,"Friday"
"513","2018-01-26 04",24.8916666666667,0,89.6,4,0,0,2018-01-26,"Friday"
"514","2018-01-26 05",24.85,0,89.2833333333333,5,0,0,2018-01-26,"Friday"
"515","2018-01-26 06",24.825,0,88.9583333333333,6,0,0,2018-01-26,"Friday"
"516","2018-01-26 07",24.9166666666667,0,88.2,7,0,0,2018-01-26,"Friday"
"517","2018-01-26 08",25.375,0,86.4083333333333,8,0,0,2018-01-26,"Friday"
"518","2018-01-26 09",26.2416666666667,0,83.6166666666667,9,0,1,2018-01-26,"Friday"
"519","2018-01-26 10",27.9416666666667,0,75.9416666666667,10,0,1,2018-01-26,"Friday"
"520","2018-01-26 11",29.025,0,71.2416666666667,11,0,1,2018-01-26,"Friday"
"521","2018-01-26 12",30.25,0,64.275,12,0,1,2018-01-26,"Friday"
"522","2018-01-26 13",29.85,0,68.7583333333333,13,0,1,2018-01-26,"Friday"
"523","2018-01-26 14",28.175,0,76.4416666666667,14,0,1,2018-01-26,"Friday"
"524","2018-01-26 15",25.4416666666667,0.616666666666667,89.925,15,0,1,2018-01-26,"Friday"
"525","2018-01-26 16",24.8666666666667,0.333333333333333,92.5083333333333,16,0,1,2018-01-26,"Friday"
"526","2018-01-26 17",24.1333333333333,1.23333333333333,96.575,17,0,1,2018-01-26,"Friday"
"527","2018-01-26 18",23.6833333333333,0.05,96.425,18,0,0,2018-01-26,"Friday"
"528","2018-01-26 19",24.325,0,91.9083333333333,19,0,0,2018-01-26,"Friday"
"529","2018-01-26 20",25.1583333333333,0,88.6166666666667,20,0,0,2018-01-26,"Friday"
"530","2018-01-26 21",25.5583333333333,0,88.975,21,0,0,2018-01-26,"Friday"
"531","2018-01-26 22",25.7166666666667,0,89.025,22,0,0,2018-01-26,"Friday"
"532","2018-01-26 23",25.5416666666667,0,89.0333333333333,23,0,0,2018-01-26,"Friday"
"533","2018-01-27 00",25.3545454545455,0,89.5363636363636,0,1,0,2018-01-27,"Saturday"
"534","2018-01-27 01",25.0916666666667,0,90.5583333333333,1,1,0,2018-01-27,"Saturday"
"535","2018-01-27 02",24.85,0,91.4833333333333,2,1,0,2018-01-27,"Saturday"
"536","2018-01-27 03",24.8583333333333,0,91.4083333333333,3,1,0,2018-01-27,"Saturday"
"537","2018-01-27 04",24.85,0,90.975,4,1,0,2018-01-27,"Saturday"
"538","2018-01-27 05",24.6916666666667,0,91.4916666666667,5,1,0,2018-01-27,"Saturday"
"539","2018-01-27 06",24.6333333333333,0,91.9666666666667,6,1,0,2018-01-27,"Saturday"
"540","2018-01-27 07",24.475,0,92.9833333333333,7,1,0,2018-01-27,"Saturday"
"541","2018-01-27 08",24.8,0,91.45,8,1,0,2018-01-27,"Saturday"
"542","2018-01-27 09",25.9636363636364,0,85.6272727272727,9,1,1,2018-01-27,"Saturday"
"543","2018-01-27 10",27.4666666666667,0,78.0583333333333,10,1,1,2018-01-27,"Saturday"
"544","2018-01-27 11",28.75,0,72.575,11,1,1,2018-01-27,"Saturday"
"545","2018-01-27 12",29.8,0,67.225,12,1,1,2018-01-27,"Saturday"
"546","2018-01-27 13",30.0181818181818,0,65.5454545454545,13,1,1,2018-01-27,"Saturday"
"547","2018-01-27 14",30.7666666666667,0,61.5,14,1,1,2018-01-27,"Saturday"
"548","2018-01-27 15",31.1416666666667,0,58.8916666666667,15,1,1,2018-01-27,"Saturday"
"549","2018-01-27 16",31.1833333333333,0,58.5166666666667,16,1,1,2018-01-27,"Saturday"
"550","2018-01-27 17",30.3666666666667,0,69.0083333333333,17,1,1,2018-01-27,"Saturday"
"551","2018-01-27 18",28.5,0,80.175,18,1,0,2018-01-27,"Saturday"
"552","2018-01-27 19",27.9083333333333,0,81.175,19,1,0,2018-01-27,"Saturday"
"553","2018-01-27 20",27.2166666666667,0,81.3333333333333,20,1,0,2018-01-27,"Saturday"
"554","2018-01-27 21",26.7333333333333,0,82.5416666666667,21,1,0,2018-01-27,"Saturday"
"555","2018-01-27 22",26.6,0,82.7083333333333,22,1,0,2018-01-27,"Saturday"
"556","2018-01-27 23",26.2583333333333,0,84.625,23,1,0,2018-01-27,"Saturday"
"557","2018-01-28 00",25.7181818181818,0,86.1090909090909,0,1,0,2018-01-28,"Sunday"
"558","2018-01-28 01",25.475,0,87.0416666666667,1,1,0,2018-01-28,"Sunday"
